Beans,Bulgur,Cheese,Fish,Meat,CSB,Dates,DSM,Milk,Salt,Lentils,Maize,Maize meal,Chickpeas,Rice,Sorghum,Soya-fortified bulgur wheat,Soya-fortified maize meal,Soya-fortified sorghum grits,Soya-fortified wheat flour,Sugar,Oil,Wheat,Wheat flour,WSB,label
0.704137,0.328029,0.0,0.0,0.0,0.278713,0.0,0.415805,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.394353,0.0,0.0,0.0,0.0,0.2,0.30222,0.0,0.0,0.317152,0.8769
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426104,0.05,0.0,0.0,2.835464,0.42801,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.153481,1.988885,0.528929,0.820949,0.2951
0.3741,0.0,0.0,0.0,0.0,0.0,0.0,0.077278,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.390169,2.174708,3.755745,0.866473,0.1175
0.626936,0.0,0.0,0.0,0.0,0.0,0.0,0.203863,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.238424,0.0,0.0,0.0,0.0,0.2,0.261443,0.724673,1.092565,0.677729,0.8633
0.52468,0.0,0.0,0.0,0.0,0.0,0.0,0.322932,0.0,0.05,0.0,4.056762,0.0,0.0,0.0,0.0,0.0,0.000599,0.0,0.0,0.2,0.325617,0.968843,0.0,0.70843,0.6771
0.550533,0.0,0.058353,0.0,0.0,0.0,0.0,0.381819,0.0,0.05,0.0,0.0,0.0,0.3956,0.0,0.0,0.0,0.0,0.045062,0.0,0.2,0.195183,0.0,5.33765,0.7,0.3739
0.35125,0.0,0.247257,0.0,0.0,0.123447,0.0,0.273097,0.0,0.05,0.0,0.0,0.0,0.0,5.031774,0.0,0.08441,0.0,0.0,0.0,0.2,0.199066,0.422045,0.0,0.576553,0.2865
0.919012,0.0,0.0,0.0,0.0,0.0,0.0,0.03105,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.284809,2.73972,3.100073,0.873165,0.2205
0.620766,0.950191,0.0,0.0,0.0,0.0,0.0,0.069665,0.234366,0.05,0.0,0.0,0.0,0.0,0.0,4.722914,0.0,0.0,0.0,0.0,0.2,0.351505,0.0,0.0,0.753693,0.5123
0.330444,0.0,0.0,0.0,0.0,0.0,0.0,0.093764,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.374165,2.185025,3.715333,0.848115,0.1446
0.94659,0.0,0.0,0.0,0.0,0.0,0.0,0.228679,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.806104,0.0,0.0,0.0,0.0,0.2,0.222848,2.081385,1.034077,0.709857,0.5727
0.750087,0.0,0.0,0.0,0.0,0.655923,0.03753,0.489929,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.436817,0.0,0.0,0.0,0.0,0.2,0.257354,0.0,0.0,0.0,0.6873
0.848822,0.0,0.0,0.0,0.0,0.0,0.0,0.040156,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.677181,0.0,0.0,0.0,0.0,0.2,0.186732,3.167192,2.08354,0.893403,0.1678
0.685318,0.0,0.0,0.0,0.0,0.0,0.0,0.173557,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01496,0.0,0.0,0.0,0.2,0.368304,0.526624,5.118469,0.820848,0.3861
0.307021,1.982572,0.093306,0.0,0.0,0.7,0.0,0.464867,0.0,0.05,0.0,0.0,0.0,0.0,0.55956,0.0,0.0,0.148172,0.0,0.0,0.2,0.238783,0.0,0.0,0.0,0.2254
0.536386,0.0,0.0,0.173325,0.0,0.812026,0.0,0.416454,0.0,0.05,0.0,0.0,0.0,0.0,2.727491,0.0,0.0,0.0,0.0,0.0,0.2,0.396401,0.193182,0.0,0.0,0.2538
0.0,0.0,0.0,0.0,0.033441,0.0,0.0,0.34364,0.0,0.05,0.376925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.372058,3.406272,0.0,0.878327,0.3652
0.372763,1.420078,0.0,0.0,0.0,0.7,0.0,0.564262,0.0,0.05,0.0,0.0,0.0,0.0,0.975151,0.0,0.0,0.183483,0.0,0.0,0.2,0.309304,0.0,0.0,0.0,0.2335
0.602304,0.0,0.0,0.0,0.0,0.0,0.0,0.313948,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.274084,1.880353,1.973897,0.621504,0.9731
0.0,5.873833,0.077259,0.0,0.0,0.08077,0.892944,0.234639,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1845,0.0,0.0,0.735037,0.3145
0.554323,0.0,0.0,0.0,0.0,0.0,0.0,0.001984,0.46159,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.303034,0.843997,3.04496,0.73851,0.6961
0.322428,0.0,0.0,0.0,0.0,0.0,0.0,0.161958,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.206701,3.546137,2.443562,0.812837,0.2349
0.732972,0.0,0.0,0.0,0.0,0.0,0.0,0.267589,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.663745,0.0,0.0,0.0,0.0,0.2,0.311046,2.81002,0.0,0.685876,0.8171
0.675811,0.446772,0.0,0.0,0.0,0.648084,0.0,0.427534,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4.330821,0.0,0.0,0.0,0.0,0.2,0.299781,0.0,0.0,0.014139,0.7731
0.652161,0.0,0.0,0.0,0.0,0.0,0.0,0.337943,0.0,0.05,0.0,0.0,2.837531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.248578,1.686313,0.0,0.657153,0.8782
0.948414,0.0,0.325591,0.0,0.0,0.814558,0.0,0.238238,0.0,0.05,0.0,0.0,0.0,0.0,5.790971,0.0,0.02562,0.0,0.0,0.0,0.2,0.166858,0.0,0.0,0.0,0.1189
0.0,0.0,0.096661,0.0,0.0,0.602212,0.559054,0.470959,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.119033,0.0,0.0,0.0,0.0,0.2,0.390653,2.533027,0.0,0.0,0.444
