Beans,Bulgur,Cheese,Fish,Meat,CSB,Dates,DSM,Milk,Salt,Lentils,Maize,Maize meal,Chickpeas,Rice,Sorghum,Soya-fortified bulgur wheat,Soya-fortified maize meal,Soya-fortified sorghum grits,Soya-fortified wheat flour,Sugar,Oil,Wheat,Wheat flour,WSB,label
0.560659,0,0,0,0,0,0,0.3352,0,0.05,0,0,2.278264,0.423213,0,2.269258,0,0,0,0,0.2,0.163796,0,0,0.61557,0.452607595
0.391608,1.82597,0,0,0,0.08747,0,0.402021,0,0.05,0,0,1.451734,0,0.002062,0,0,0,0,0,0.2,0.222841,0,0,0.583011,0.611623544
0.38469,1.84804,0,0,0,0,0,0.081718,0.444441,0.05,0,2.936328,0,0,0,0,0,0,0,0,0.2,0.165769,0,0,0.60835,0.405704962
0.618259,0,0,0,0,0,0,0.36037,0,0.05,0,0,2.863925,0,0,0,0.008682,0,0,0,0.2,0.284193,0.589261,0,0.7,0.828961175
0.786343,0,0,0,0,0.356758,0,0.344191,0,0.05,0,0,0,0.012486,0,3.546547,0,0,0,0,0.2,0.323199,0,0,0.370739,0.707030967
0.636547,0.780282,0,0,0.021359,0,0,0.314561,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.275479,0,3.568547,0.655783,0.923185096
0,0,0,0,0,0.7,0,0.521571,0,0.05,0,0,4.119,0.412699,0,0,0.044365,0,0,0,0.2,0.16683,1.752323,0,0,0.260373085
0.855689,0,0,0,0,0,0,0.112694,0,0.05,0,0,0,0,0,1.22852,0,0,0,0,0.2,0.180762,2.245457,2.322485,0.874466,0.270775019
0.787291,0,0,0.394431,0,0,0,0.157952,0,0.05,0,0,0,0.040792,0,0,0,0.007075,0,0,0.2,0.269976,0,4.384388,0.7,0.579277178
0.394763,0,0.026135,0,0,0,0,0.249102,0,0.05,0,2.301997,0,0,0,0,0,0,0,0,0.2,0.160557,1.499757,0,0.890102,0.377682
0.33915,0,0,0,0,0,0,0.523914,0,0.05,0,0,3.745508,0,0,0,0,0,0,0,0.2,0.394343,1.426614,0,0.625104,0.281029351
0,0,0.251659,0,0,0.69119,0.481401,0.324277,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.17558,5.576995,0,0,0.331434184
0,5.984141,0,0,0,0,0.661582,0.313912,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.377139,0,0,0.86046,0.328747823
0.634405,0,0.048136,0,0,0,0,0.277289,0,0.05,0,0,0,0,0,3.061626,0,0,0,0,0.2,0.283006,0.626327,0,0.704337,0.87195369
0.579693,0,0,0,0,0.673179,0,0.537022,0,0.05,0.185187,0,0,0,2.618567,0,0,0,0,0,0.2,0.352642,0,0,0,0.451813227
0.867656,0,0,0,0,0.01222,0,0.309151,0,0.05,0,0,4.622101,0,0,0,0,0,0,0,0.2,0.250925,0,0,0.713111,0.691234841
0.396791,0,0,0,0,0,0,0.514135,0,0.05,0,0,0,0,0,0,0.130597,0,0,0,0.2,0.381924,1.043266,2.088811,0.7,0.299428645
0.73213,0.495078,0.122728,0,0,0,0,0.188071,0,0.05,0,1.217877,0,0,0,0,0,0,0,0,0.2,0.159927,0,2.882687,0.761018,0.547357517
0,1.854011,0,0,0,0,0,0.323225,0,0.05,0,0,0,0.654293,0,0.406833,0,0,0,0,0.2,0.347199,2.036819,0,0.642803,0.77097227
0.752741,0.181624,0.218205,0,0,0.784422,0,0.339428,0,0.05,0,0,2.12389,0,0.057587,0,0,0,0,0,0.2,0.152062,0,0,0,0.266913207
0.399388,0,0,0,0,0,0,0.197997,0.235044,0.05,0,2.490799,0,0,0,0,0,0,0,0,0.2,0.283525,1.363015,0,0.664261,0.671917729
0.583852,0,0,0,0,0.644069,0,0.590022,0,0.05,0.387407,0,0,0,2.3096,0,0,0,0,0,0.2,0.393435,0,0,0,0.160634207
0,2.578456,0.289403,0,0,0,0,0.248396,0,0.05,0,0,0,0.758004,0,0,0,0.121805,0,0.073186,0.2,0.382596,0,0,0.7,0.25615166
0.741901,0,0,0,0,0,0,0.269826,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.24673,2.93751,1.711809,0.62212,0.869044584
0,0,0,0,0,0,0,0.372095,0,0.05,0,0,0,0.545415,0,2.379039,0,0,0,0,0.2,0.337336,1.703014,0,0.679246,0.739656436
0.344726,0,0,0,0,0.748601,0,0,0.566147,0.05,0,0,0,0,0,3.688993,0.043934,0,0,0,0.2,0.356248,1.446092,0,0,0.274277219
0.552496,0,0,0,0,0.38055,0.313997,0.428914,0,0.05,0,1.076006,0,0,2.786698,0,0,0,0.087389,0,0.2,0.237663,0,0,0.31945,0.607788569
0.606904,0.617795,0,0,0,0,0,0.347156,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.2405,0.194574,3.749029,0.595869,0.908604676
0.967381,0,0,0,0,0,0,0.255758,0,0.05,0,4.943549,0,0,0,0,0,0,0,0,0.2,0.236062,0.064412,0,0.76479,0.5031815
0.469209,0,0,0,0,0,0,0.315133,0,0.05,0,0.694364,0,0,0,0,0,0,0,0,0.2,0.228986,1.172268,1.649384,0.702215,0.728218602
0,4.302824,0,0.189244,0,0.357199,0,0.374503,0,0.05,0.482749,0,0,0,0,0,0,0,0,0,0.2,0.191168,0,0,0.346629,0.483590653
0.5958,0.358169,0,0,0,0,0,0.344759,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.301189,0.429563,2.33489,0.653366,0.811603148
0.869456,0,0,0,0,0,0,0.214741,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.371696,1.732922,2.572192,0.657434,0.554823508
0.98648,0,0,0,0,0,0,0.22871,0,0.05,0,0.065482,0,0,0,0,0,0,0,0,0.2,0.248335,0,2.682896,0.744625,0.469230294
0,0,0,0,0,0.414897,0,0.359036,0,0.05,0.554753,0,0,0,0,0,0,0,0,0,0.2,0.34678,4.840743,0,0.311053,0.639748486
0.426071,0,0,0,0,0.366084,0,0.420561,0,0.05,0.317028,0,0,0,0,0,0,0,0,0,0.2,0.304958,3.566259,0,0.237428,0.82362334
0.719401,0,0.155273,0,0,0,0,0.294687,0,0.05,0,0,0,0,4.026084,0,0,0,0,0,0.2,0.287699,0,0,0.667599,0.800575917
0.746298,0,0,0,0,0.7,0,0.475432,0,0.05,0.134076,0,0,0,0,0,0.025606,0,0,0,0.2,0.369368,0,4.185842,0,0.468503018
0.857985,0,0,0,0,0,0,0.116475,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.381142,2.658163,2.95879,0.717343,0.332910207
0.396659,1.139564,0.006687,0,0,0.726872,0,0.497238,0,0.05,0,0,0.193679,0,1.857817,0,0,0,0,0,0.2,0.261622,0,0,0,0.532795882
0.439431,0,0,0,0,0.465121,0,0.419713,0,0.05,0,0,0,0,0.833584,0,0,0,0,0,0.2,0.352279,3.432296,0,0.188769,0.604817738
0.526692,3.830757,0,0,0,0.594507,0,0.426211,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.27091,0,0,0.127795,0.756083226
0.540969,1.183896,0,0,0,0,0,0.352752,0,0.05,0,0,0.596665,0,0,0,0,0,0,0,0.2,0.280442,0,1.278039,0.678631,0.774305397
0.372648,0,0.380137,0.043532,0,0,0,0.169283,0,0.05,0,0,0,0,5.372012,0,0.029692,0,0,0,0.2,0.151034,0.440653,0,0.7,0.155913618
0,0,0,0,0,0,0,0.295035,0,0.05,0,0,0,0.721754,0,0,0,0,0,0,0.2,0.356666,4.72436,0.320123,0.716732,0.610939207
0,0,0.238814,0,0,0,0,0.256082,0,0.05,0,0,1.614676,0.862078,4.013507,0,0,0,0,0,0.2,0.150212,0.330187,0,0.612606,0.286351084
0.995327,0,0,0.155862,0,0,0,0.276466,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.228261,0,3.247878,0.61937,0.522847489
0,0,0,0.226517,0,0,0.455957,0.134952,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.170248,2.817661,2.925694,0.872991,0.318037266
0.520935,0,0,0,0,0,0,0.301593,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.267716,3.102279,1.650486,0.616162,0.849051186
0.953471,4.612613,0,0,0,0,0,0.025632,0.175461,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.314406,0,0,0.887099,0.432388768
0,0,0,0,0,0,0,0.333656,0,0.05,0,0.347037,0,0.396966,0,0,0,0,0,0,0.2,0.290067,3.910415,0.899608,0.610151,0.651339289
0.748277,0,0,0,0,0,0.219611,0.449102,0,0.05,0,5.532401,0,0,0,0,0,0,0,0,0.2,0.292821,0,0,0.63113,0.464160827
0,0,0.283517,0,0,0.820508,0,0.218004,0,0.05,0.453477,0,0,0,0,0,0,0,0,0,0.2,0.19267,5.869816,0,0,0.310152621
0,0,0.045229,0,0,0,0,0.264108,0,0.05,0,0,2.784163,0.502168,0,0,0.048594,0,0,0,0.2,0.219739,1.823174,0,0.770854,0.628847387
0.69961,4.184203,0,0,0,0,0,0.208211,0.139295,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.316284,0,0,0.686614,0.824549209
0.733842,0,0,0,0,0.31552,0,0.317809,0,0.05,0,3.351477,0,0.120181,0,0,0,0,0,0,0.2,0.368543,0,0,0.499361,0.481067996
0,0,0.018026,0,0,0,0,0.259741,0,0.05,0,0,0,0.738737,0,1.945343,0,0,0,0,0.2,0.181967,3.501923,0,0.652621,0.575176519
0.776978,0,0.140435,0,0,0.7,0,0.402879,0,0.05,0.213612,0,2.342235,0,0,0,0,0.153434,0,0,0.2,0.169764,0,0,0,0.153219205
0,0,0.022472,0,0,0.080155,0,0.292273,0.117984,0.05,0.700272,0,0,0,0,0,0,0,0,0,0.2,0.243234,3.683056,0,0.535241,0.845608027
0,0,0,0,0,0,0,0.189256,0.211407,0.05,0,2.600395,0,0.359042,0,0,0,0,0,0,0.2,0.284544,2.094332,0,0.684567,0.605295433
0.736532,0,0,0,0,0,0,0.312569,0,0.05,0,0,0,0,0,2.511005,0,0,0,0,0.2,0.251754,2.455263,0,0.597469,0.843584535
0.708436,0,0,0,0,0,0,0.293075,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.336937,3.383769,1.289563,0.620792,0.780359774
0.663279,0,0,0,0,0,0,0.00093,0.535732,0.05,0,0,0,0,0,0,0,0,0.167134,0,0.2,0.381478,0.242834,4.805618,0.7,0.330272152
0.7887,0,0.140777,0,0,0.800272,0,0.353794,0,0.05,0.201977,0,2.056198,0,0.031309,0,0,0.068462,0,0,0.2,0.175202,0,0,0,0.155545954
0.597149,0,0,0,0,0.7,0,0.528544,0,0.05,0.398028,0,0,0,2.371444,0,0,0.093855,0,0,0.2,0.375146,0,0,0,0.184204947
0.425742,0,0.347904,0,0,0.896862,0,0.229313,0,0.05,0,0,0,0.43321,2.598158,0.371671,0,0,0,0,0.2,0.161167,0,0,0,0.227122319
0.634069,0.866299,0.159145,0,0,0,0,0.258963,0,0.05,0,0,4.082491,0,0,0,0,0,0,0,0.2,0.283802,0,0,0.697067,0.748075132
0.662787,0,0,0.225528,0,0,0,0.25294,0,0.05,0,0,0,0,0,2.685396,0,0,0.16528,0,0.2,0.37017,0.317232,0,0.7,0.411123307
0,0,0.16135,0,0,0.881526,0,0.288415,0,0.05,0,0,3.861443,0.710512,0,0,0,0,0,0,0.2,0.26825,1.461334,0,0,0.511482115
0,0,0,0,0,0,0,0.117119,0,0.05,0,1.352353,0,0.994791,0,0,0,0,0,0,0.2,0.160234,1.071861,3.488204,0.888177,0.119203592
0.594402,1.963138,0,0,0,0,0,0.276503,0,0.05,0,0,0,0,0,0.406748,0,0,0,0,0.2,0.260891,2.280555,0,0.706144,0.829047053
0.468461,0,0,0,0,0,0,0.595111,0,0.05,0.130839,0,0,0,4.109859,0,0.009635,0,0,0,0.2,0.350219,0,0,0.7,0.484752686
0.553588,0.566389,0,0,0,0,0,0.320581,0,0.05,0,0,0,0,0,0.337115,0,0,0,0,0.2,0.311868,1.398175,1.195544,0.681426,0.804872485
0.301144,4.139469,0,0,0.133123,0,0,0.01801,0.444234,0.05,0,0,0,0,0,0,0.13121,0,0,0,0.2,0.38523,0,0,0.7,0.180217002
0.85351,0,0.122026,0,0,0,0,0.159185,0,0.05,0,0,0,0,5.35191,0,0,0,0,0,0.2,0.24198,0,0,0.884684,0.479916699
0.647387,0,0,0,0,0.320012,0,0.385755,0,0.05,0,0,0,0,0,5.076903,0,0,0,0,0.2,0.15045,0.474167,0,0.279059,0.478309176
0.769552,0,0,0.148429,0,0.879465,0.155305,0.341735,0,0.05,0,0,5.527606,0,0,0,0,0,0,0,0.2,0.396809,0,0,0,0.175987526
0,0,0,0,0,0,0.877381,0.228992,0.209219,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.260397,4.060225,0,0.699924,0.673436691
0.736256,0,0.054236,0,0,0.7,0,0.471915,0,0.05,0.023795,0,2.144414,0,0.352554,0,0,0.120208,0,0,0.2,0.200497,0,0,0,0.39410074
0,0,0,0,0,0.683024,0,0.033051,0.527045,0.05,0.971764,0,0,0,0,0,0,0,0,0,0.2,0.313908,4.939944,0,0,0.398094052
0.325465,2.213337,0,0.007589,0,0,0,0.298905,0,0.05,0,0,0,0,0,0,0.030308,0,0,0,0.2,0.293408,0,3.368511,0.7,0.453391229
0.87568,0,0,0,0,0,0,0.187063,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.243162,1.487781,2.364797,0.803643,0.602013295
0.911484,0,0.022168,0,0,0,0,0.33699,0,0.05,0,1.321752,1.802,0,0,0,0,0,0,0,0.2,0.173794,0,0,0.662524,0.505435789
0.800663,3.645148,0.088323,0,0,0,0,0.240864,0,0.05,0,0,0,0,0,0,0,0,0,0.060925,0.2,0.25942,0,0,0.707202,0.736860044
0.347263,0,0,0,0,0,0,0.236793,0,0.05,0.15342,0,0,0,0,0.018221,0,0,0,0,0.2,0.234997,1.679472,2.015947,0.859483,0.619798026
0.835998,0,0,0,0,0,0,0.26045,0,0.05,0,0,0,0,0,0.270716,0,0,0,0,0.2,0.235461,1.85305,1.779315,0.65493,0.78232691
0.814854,0,0.157147,0,0,0,0,0.266526,0,0.05,0.031129,4.624387,0,0,0,0,0,0,0,0,0.2,0.321039,0,0,0.650328,0.67007941
0.32101,1.655755,0,0,0,0.7,0,0.561496,0,0.05,0,0,0,0,1.020431,0,0,0.165695,0,0,0.2,0.362262,0,0,0,0.191201295
0.665943,0,0,0,0,0.092299,0,0.366851,0,0.05,0,3.066216,0,0,0,0,0,0,0,0,0.2,0.303651,0.427212,0,0.588065,0.833190651
0,0,0,0,0,0,0,0.58874,0,0.05,0.545942,0,0,0,0,0,0,0,0,0,0.2,0.284286,5.487257,0,0.625583,0.490833899
0.41789,1.226491,0,0,0,0.7,0,0.516526,0,0.05,0,0,0,0,1.122444,0,0,0.075149,0,0,0.2,0.304344,0,0,0,0.392952126
0.971192,0,0,0,0,0,0,0.262126,0,0.05,0,0,0,0,2.528118,0.308836,0,0,0,0,0.2,0.260167,1.134636,0,0.753404,0.579762924
0.341938,1.734563,0,0,0,0.097163,0,0.398827,0,0.05,0,0,0,0,1.145124,0,0,0,0,0,0.2,0.301388,0,0,0.654907,0.493225056
0.683629,0,0,0,0,0,0,0.139293,0,0.05,0,0,0,0,0,3.256708,0,0,0,0,0.2,0.285713,0.587885,0.20308,0.792681,0.690676636
0,0,0,0,0,0,0,0.320555,0,0.05,0,0,0.652306,0.704558,0,0,0,0,0,0,0.2,0.300245,2.183422,1.155211,0.649123,0.907246735
0,0,0.018366,0,0,0.88928,0,0.178667,0.278838,0.05,0,0,0,0.342709,0,0,0,0,0,0,0.2,0.224774,3.823611,0,0,0.399486881
0.465787,0,0,0,0,0.593482,0,0.411547,0,0.05,0,0,0,0,0,0,0,0,0.158849,0,0.2,0.340806,0.93409,3.163879,0.106518,0.521052109
0.402709,1.747823,0.026978,0,0,0.804164,0,0.421904,0,0.05,0,0,0.914455,0,0,0,0,0,0,0,0.2,0.224265,0,0,0.04427,0.41572313
0.724352,0.220971,0.285892,0,0,0.712235,0,0.313955,0,0.05,0,0,1.52272,0,0.501996,0,0,0.182381,0,0,0.2,0.153529,0,0,0,0.162842873
0,0,0,0,0,0,0,0.263918,0,0.05,0,0,0,0.648113,0,0,0,0,0,0,0.2,0.230866,4.055029,1.24527,0.682661,0.711751556
0.313268,0,0,0,0,0,0,0.318298,0,0.05,0,0,0,0,2.071475,0,0,0,0,0,0.2,0.373477,3.54616,0.114879,0.679478,0.316510253
0.341874,5.446639,0,0,0,0,0,0.146931,0.092938,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.224333,0,0,0.875184,0.369923488
0,2.399883,0,0,0,0,0,0.179812,0,0.05,0.331882,0,0,0.598138,0,3.355826,0,0,0,0,0.2,0.186176,0,0,0.849125,0.291823103
0.896697,4.310042,0.295008,0,0,0,0,0.102049,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.171592,0,0,0.801321,0.456136631
0.615737,0,0,0.085529,0,0,0,0.26829,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.262567,0.674204,3.961515,0.676439,0.856197819
0.451055,0,0,0.035364,0,0.022291,0,0.026322,0.399543,0.05,0,0,0,0,0,0,0.120529,0,0,0,0.2,0.216789,4.749607,0,0.677709,0.513245291
0.68942,0,0,0,0,0,0,0.114014,0.30609,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.26451,0.370166,3.740069,0.60954,0.900132305
0.396836,0,0,0,0,0,0,0.250414,0,0.05,0,0,0,0,0,2.694728,0,0,0,0,0.2,0.201514,1.491154,0,0.674126,0.624545452
0,0,0.124043,0,0,0,0,0.165646,0,0.05,0,0,0,0.827312,0,0,0,0,0,0,0.2,0.339925,5.848157,0,0.868116,0.380309321
0.513098,3.285309,0,0,0,0,0,0.356122,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.304794,1.372395,0,0.605351,0.815558889
0.577906,0,0,0,0,0.071742,0,0.398956,0,0.05,0,0,3.813569,0,0,0,0,0,0,0,0.2,0.271279,0.706453,0,0.554,0.868403185
0,0,0,0,0,0.583688,0,0.413293,0,0.05,0.648087,0,0,0,0,0,0,0,0,0,0.2,0.374941,5.430049,0,0.070032,0.511975911
0.420491,0,0,0,0,0,0,0.491611,0,0.05,0,0,0,0,3.564921,0,0.196508,0,0,0,0.2,0.362516,0.117164,0,0.7,0.360329341
0.818977,0,0.154375,0,0,0,0,0.251681,0,0.05,0.034409,1.586123,0.903669,0,0,0,0,0,0,0,0.2,0.152056,0,0,0.784911,0.339434227
0.371069,0,0.225172,0,0,0.339982,0,0.345367,0,0.05,0,0,0,0.289455,4.272153,0,0,0,0,0,0.2,0.214913,0,0,0.305343,0.602686898
0.891998,0,0,0,0,0,0,0.327196,0,0.05,0,0,0,0,0,3.394172,0.033753,0,0,0,0.2,0.33585,0,0,0.7,0.589724735
0.735034,0,0,0,0,0,0,0.200901,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.249535,1.443819,2.948845,0.688317,0.810602137
0.546275,0,0,0,0,0,0,0.259549,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.28589,2.373131,1.97599,0.724601,0.806828886
0,3.296427,0,0,0,0,0.795977,0,0.599221,0.05,0,0,0,0,0,0,0.029958,0,0,0,0.2,0.311572,0,1.066148,0.7,0.497583348
0,4.40526,0,0,0,0.683804,0,0.137481,0.398659,0.05,0,0,0,0.857666,0,0,0,0,0,0,0.2,0.357029,0,0,0,0.476052203
0,0,0,0,0,0.644959,0,0.484108,0,0.05,0.568782,0,0.723267,0,0,0,0,0,0,0,0.2,0.32761,2.662639,0,0.038022,0.654173253
0.725897,0.002415,0,0.290901,0,0.7,0,0.294167,0,0.05,0,0,0,0,0,0,0,0,0.197681,0,0.2,0.157953,0,5.633382,0,0.198278152
0.632875,0,0,0,0,0,0,0.260252,0,0.05,0,0,0,0,0,3.154775,0,0,0,0,0.2,0.296944,2.67005,0,0.672288,0.61974972
0,0,0,0,0.049487,0,0,0.304847,0,0.05,0,0,0,0.95702,0,0,0,0,0,0,0.2,0.225581,4.467266,0,0.702604,0.581845458
0.598518,1.013964,0,0,0,0.005235,0,0.274724,0,0.05,0,0,0,0,0,2.982465,0,0,0,0,0.2,0.259593,0,0,0.754044,0.814023826
0.787051,0,0,0,0,0,0,0.100411,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.389509,2.84114,2.726389,0.817729,0.288766394
0.506257,0,0,0,0,0,0,0.122807,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.349649,1.520293,3.413512,0.856602,0.440764526
0.40844,0,0,0,0,0,0,0.231681,0,0.05,0.006573,0,0,0,0,0,0,0,0,0,0.2,0.25016,1.468566,2.404773,0.849879,0.580133271
0,0,0,0,0,0.642773,0,0.103581,0.443849,0.05,0,0,0,0.515256,0,0,0,0,0,0,0.2,0.341241,4.674529,0,0,0.545175687
0,0,0,0,0.256852,0.88885,0.908707,0.328946,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.381168,5.49613,0,0,0.150130293
0.992359,0,0,0,0,0,0,0.073535,0,0.05,0,0.182345,0,0,0,1.40126,0,0,0,0,0.2,0.385121,4.226859,0,0.899585,0.090378211
0.495845,0,0,0,0,0.193266,0,0.251903,0,0.05,0,0,0,0,0,2.763187,0,0,0,0,0.2,0.297474,1.140251,0,0.667219,0.633267404
0.636753,0.027992,0,0,0,0,0,0.264196,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.258909,0.610019,2.505978,0.775429,0.737826167
0.360756,0,0,0,0,0,0,0.240282,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.37847,4.454674,1.508585,0.708612,0.292413512
0.664542,0,0,0,0,0,0,0.147144,0,0.05,0,0,0,0,0,2.566308,0,0,0,0,0.2,0.185497,1.670976,0.621479,0.728009,0.579634107
0.587959,3.598187,0,0,0,0,0,0.295471,0,0.05,0,0,0,0,1.667773,0,0,0,0,0,0.2,0.242061,0,0,0.733442,0.691138228
0,0,0,0.29071,0,0,0,0.233941,0,0.05,0,0,0,0.750988,0,0,0.008468,0,0,0,0.2,0.288623,1.331884,2.09398,0.7,0.639995384
0.428109,0,0,0,0,0,0,0.206584,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.33301,2.924196,2.44274,0.731555,0.51014296
0.747091,0,0,0,0,0,0,0.150778,0,0.05,0,0,0,0,0,0.209914,0,0,0,0,0.2,0.20797,3.245338,2.252178,0.71328,0.504018807
0.774783,0,0.232374,0,0,0.7,0,0.357003,0,0.05,0.082066,0,2.138116,0,0.244444,0,0,0.165143,0,0,0.2,0.151042,0,0,0,0.157577498
0,5.910877,0.282915,0,0,0.739795,0,0.286232,0,0.05,0,0,0,0.357731,0,0,0,0,0,0,0.2,0.385747,0,0,0,0.157231303
0,2.184155,0,0,0,0,0,0.161643,0.180423,0.05,0,0,0,0.622443,0,0,0,0,0,0,0.2,0.300592,0,2.539645,0.703288,0.801880185
0,3.48164,0,0,0,0,0.048023,0.414833,0,0.05,0,0,0,0.519733,0,0,0,0,0,0,0.2,0.258144,0,0,0.642575,0.831134954
0.959355,0,0,0,0,0,0,0.03299,0,0.05,0,0,0,0,0,3.042851,0,0,0,0,0.2,0.15927,2.260782,0,0.89485,0.149462057
0.561247,0,0,0.315227,0,0.7,0,0.26859,0,0.05,0,0,0,0.391927,0,0,0,0,0.026192,0,0.2,0.276937,0,5.758632,0,0.299914391
0.586756,0,0,0,0,0,0,0.274304,0,0.05,0,0,3.524966,0,0,0,0,0,0,0,0.2,0.269207,1.475715,0,0.777225,0.710584156
0.716482,0,0.043915,0,0,0.7,0,0.497327,0,0.05,0,0,2.303512,0,0.560622,0,0,0.022709,0,0,0.2,0.198366,0,0,0,0.492156952
0.820732,0,0,0,0,0,0,0.245364,0,0.05,0.161126,0,0.102316,0,0,0,0,0,0,0,0.2,0.304107,0,1.926263,0.864891,0.293100533
0.556779,0,0,0,0,0,0,0.219296,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.386578,2.85025,2.162704,0.725507,0.492983525
0.401163,0,0,0,0,0.290934,0,0,0.562052,0.05,0.58812,0,0,0,4.759828,0,0.197791,0,0,0,0.2,0.399517,0,0,0.409066,0.125958408
0.980236,3.068057,0,0,0,0,0,0.137436,0,0.05,0,0,0,0,0,0.150389,0,0,0,0,0.2,0.357284,1.744735,0,0.866377,0.299919758
0,0,0,0.111688,0,0,0,0.314363,0,0.05,0,0,0,0.943473,0,0,0,0,0,0,0.2,0.258748,3.231259,0,0.789638,0.516903143
0.601292,0,0.054533,0,0,0,0,0.098334,0.255982,0.05,0,0,1.946649,0,0,0,0,0,0,0,0.2,0.177039,2.520629,0,0.683185,0.64017519
0.543991,0,0,0,0,0,0,0.2932,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.263279,1.165008,3.58205,0.677116,0.819705171
0.486965,0,0,0,0,0,0,0.226685,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.37046,1.510569,2.671761,0.769532,0.541904284
0,0,0,0,0,0,0,0.328256,0,0.05,0.389381,0,0,0.29038,0,0,0,0,0,0,0.2,0.259103,4.923253,0,0.656765,0.835461042
0,2.785501,0,0,0,0,0,0.299391,0,0.05,0,0,0,0.900276,0,0.327497,0,0,0,0,0.2,0.275676,0,0,0.762206,0.610230716
0.202704,0,0.358659,0,0,0,0,0.213203,0,0.05,0,0,0.152481,0.761614,3.335615,0,0,0,0,0,0.2,0.168659,0,0,0.727901,0.302399476
0.246994,0,0,0,0,0,0.410892,0.332783,0,0.05,0,0,0,0,0,1.431105,0,0,0,0,0.2,0.289149,2.361192,0,0.681348,0.895602258
0.846482,0,0.046518,0,0,0,0,0.340844,0,0.05,0,0,0,0,3.24743,1.429573,0,0,0,0,0.2,0.22738,0,0,0.615073,0.722682175
0.678498,0.443291,0,0,0,0.175295,0,0.014739,0.548333,0.05,0,0,2.77543,0,0,0,0,0,0,0,0.2,0.308293,0,0,0.475322,0.603057246
0.665879,4.537797,0,0,0,0,0,0.235468,0,0.05,0.06466,0,0,0,0,0,0,0,0,0,0.2,0.291822,0,0,0.801505,0.712723047
0,0,0,0,0.180192,0,0,0.286377,0,0.05,0,3.292781,0,0.649865,0,0,0,0,0,0,0.2,0.194132,1.575182,0,0.738009,0.583885053
0.616924,0,0,0,0,0,0,0.504801,0,0.05,0,0,3.208954,0,0,0,0.158969,0,0,0,0.2,0.387636,0.234311,0,0.7,0.378087236
0,0,0,0,0,0,0.416027,0.261941,0.096894,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.38799,4.500619,0,0.866839,0.371211654
0.323222,0,0,0,0,0,0,0,0.580408,0.05,0,0,0,0,5.441702,0,0.020402,0,0,0,0.2,0.368624,0.372086,0,0.7,0.179006664
0.309234,1.351957,0,0,0,0,0,0.30509,0,0.05,0,0,0,0,0,2.330456,0,0,0,0,0.2,0.363365,0.73939,0,0.738635,0.435660171
0,4.213221,0,0.31831,0,0,0,0.034322,0.230942,0.05,0,0,0,0.701708,0,0,0,0,0,0.133029,0.2,0.346262,0,0,0.7,0.430384061
0.793231,0,0,0,0,0,0,0.284236,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.320865,1.789663,2.029288,0.62591,0.811517271
0.266023,1.783294,0.391113,0,0,0,0,0.18918,0,0.05,0.354909,0,0,0,3.171973,0,0,0,0,0,0.2,0.150951,0,0,0.661918,0.381927578
0.763415,0,0,0,0,0,0,0.130206,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0.236285,2.902261,2.264033,0.850177,0.511702176
0.810227,0,0,0,0,0.008928,0,0.026056,0.401063,0.05,0,0,0,0,0,0,0,0,0.092207,0,0.2,0.289187,3.824988,0,0.691072,0.660632865
